date,precip_mm,location,latitude,longitude,source,region
2021-06-11,6.06,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-06-12,4.56,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-06-13,2.92,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-06-14,0.45,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-06-15,1.26,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-06-16,8.0,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-06-17,6.57,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-06-18,45.02,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-06-19,14.09,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-06-20,2.31,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-06-21,0.27,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-06-22,0.17,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-06-23,0.03,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-06-24,0.6,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-06-25,2.19,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-06-26,3.23,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-06-27,1.73,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-06-28,3.71,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-06-29,7.46,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-06-30,2.58,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-07-01,10.39,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-07-02,22.68,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-07-03,0.93,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-07-04,4.39,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-07-05,11.83,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-07-06,3.92,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-07-07,12.43,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-07-08,2.82,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-07-09,6.07,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-07-10,8.6,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-07-11,15.04,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-07-12,10.31,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-07-13,9.48,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-07-14,31.0,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-07-15,29.43,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-07-16,0.86,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-07-17,2.88,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-07-18,2.74,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-07-19,20.25,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-07-20,0.42,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-07-21,0.75,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-07-22,2.45,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-07-23,0.99,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-07-24,0.81,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-07-25,2.19,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-07-26,1.21,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-07-27,1.12,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-07-28,4.55,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-07-29,4.99,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-07-30,7.93,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-07-31,0.73,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-08-01,3.76,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-08-02,5.12,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-08-03,0.32,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-08-04,0.42,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-08-05,1.86,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-08-06,1.1,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-08-07,2.46,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-08-08,3.55,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-08-09,59.15,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-08-10,13.66,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-08-11,6.15,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-08-12,5.36,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-08-13,14.74,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-08-14,7.3,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-08-15,20.19,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-08-16,7.16,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-08-17,11.12,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-08-18,3.6,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-08-19,33.6,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-08-20,4.44,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-08-21,43.23,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-08-22,27.06,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-08-23,54.67,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-08-24,4.72,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-08-25,44.95,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-08-26,5.38,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-08-27,4.44,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-08-28,4.37,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-08-29,9.3,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-08-30,9.79,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-08-31,11.25,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-09-01,31.43,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-09-02,26.96,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-09-03,53.2,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-09-04,59.07,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-09-05,1.85,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-09-06,1.8,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-09-07,7.3,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-09-08,21.01,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-09-09,13.71,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-09-10,5.28,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-09-11,3.35,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-09-12,1.36,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-09-13,5.46,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-09-14,10.31,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-09-15,29.7,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-09-16,6.97,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-09-17,0.12,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-09-18,2.21,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-09-19,7.15,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-09-20,58.2,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-09-21,38.44,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-09-22,4.1,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-09-23,8.25,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-09-24,3.34,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-09-25,1.89,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-09-26,5.89,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-09-27,2.33,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-09-28,12.49,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-09-29,7.68,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-09-30,7.53,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-10-01,8.01,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-10-02,28.77,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-10-03,24.36,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-10-04,29.71,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-10-05,9.73,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-10-06,4.45,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-10-07,6.34,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-10-08,8.69,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-10-09,3.98,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-10-10,1.32,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-10-11,30.61,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-10-12,40.94,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-10-13,2.33,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-10-14,0.77,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-10-15,1.93,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-10-16,13.37,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-10-17,8.13,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-10-18,7.19,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-10-19,24.16,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-10-20,38.0,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-10-21,17.41,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-10-22,9.32,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-10-23,14.89,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-10-24,10.14,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-10-25,5.97,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-10-26,8.45,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-10-27,22.2,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-10-28,5.23,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-10-29,6.83,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-10-30,4.6,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-10-31,6.9,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-11-01,3.99,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-11-02,18.4,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-11-03,2.78,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-11-04,25.8,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-11-05,12.85,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-11-06,33.53,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-11-07,8.85,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-11-08,3.78,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-11-09,26.13,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-11-10,2.05,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-11-11,2.72,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-11-12,48.94,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-11-13,3.02,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-11-14,5.24,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-11-15,5.98,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-11-16,2.82,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-11-17,0.4,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-11-18,0.7,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-11-19,2.59,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-11-20,1.31,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-11-21,10.86,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-11-22,3.81,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-11-23,7.07,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-11-24,2.25,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-11-25,11.56,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-11-26,6.61,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-11-27,3.32,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-11-28,15.26,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-11-29,7.88,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-11-30,1.65,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-12-01,0.46,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-12-02,8.15,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-12-03,4.23,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-12-04,2.64,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-12-05,29.31,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-12-06,12.61,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-12-07,5.16,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-12-08,1.42,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-12-09,15.23,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-12-10,8.66,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-12-11,30.18,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-12-12,2.74,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-12-13,2.21,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-12-14,1.95,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-12-15,2.94,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-12-16,0.87,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-12-17,13.69,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-12-18,8.26,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-12-19,4.17,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-12-20,3.19,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-12-21,0.55,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-12-22,2.1,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-12-23,2.61,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-12-24,1.7,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-12-25,4.95,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-12-26,1.73,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-12-27,1.84,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-12-28,7.31,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-12-29,3.09,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-12-30,2.54,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2021-12-31,4.78,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-01-01,6.51,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-01-02,14.35,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-01-03,4.63,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-01-04,1.13,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-01-05,2.45,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-01-06,2.61,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-01-07,7.04,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-01-08,2.37,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-01-09,1.41,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-01-10,0.14,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-01-11,7.56,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-01-12,2.67,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-01-13,1.31,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-01-14,3.97,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-01-15,0.47,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-01-16,0.46,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-01-17,5.46,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-01-18,5.51,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-01-19,10.17,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-01-20,7.48,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-01-21,2.42,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-01-22,0.97,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-01-23,2.35,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-01-24,0.53,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-01-25,2.01,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-01-26,14.73,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-01-27,11.84,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-01-28,5.22,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-01-29,2.02,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-01-30,2.82,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-01-31,2.22,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-02-01,0.89,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-02-02,6.64,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-02-03,3.06,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-02-04,0.93,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-02-05,6.91,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-02-06,5.04,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-02-07,1.41,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-02-08,1.43,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-02-09,2.39,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
2022-02-10,10.4,Sabah,5.98,116.07,https://power.larc.nasa.gov/api/temporal/daily/point,malaysia_palm
