date,close,return,signal,realized_vol,target_position,position,turnover,gross_return,cost,net_return,equity,speed
2015-03-04,5142.0,0.007050528789659172,0.5,0.1946146720893374,0.25691793667564605,0.255725740687475,0.0081115997549287,0.0018030016969739584,1.62231995098574e-06,0.0018013793770229726,0.9858102452230165,fast
2015-03-05,4918.0,-0.04356281602489309,0.5,0.25220620886393663,0.19825047220377762,0.25691793667564605,0.001192195988171052,-0.011192068808896302,2.384391976342104e-07,-0.011192307248093936,0.9747767540701617,fast
2015-03-06,4818.0,-0.020333468889792594,0.5,0.25034954712311874,0.19972075274180798,0.19825047220377762,0.058667464471868436,-0.004031119808942204,1.1733492894373687e-05,-0.004042853301836577,0.9708358746514156,fast
2015-03-09,4814.0,-0.0008302200083022404,0.5,0.2490552779901777,0.2007586444402592,0.19972075274180798,0.0014702805380303607,-0.0001658121649994335,2.940561076060721e-07,-0.0001661062211070396,0.9706746127729622,fast
2015-03-10,4742.0,-0.014956377233070195,0.5,0.2538312302688345,0.19698127746946129,0.2007586444402592,0.0010378916984512265,-0.003002622019048327,2.0757833969024532e-07,-0.0030028295973880174,0.9677598423162943,fast
2015-03-11,4742.0,0.0,-0.5,0.2536201228916924,-0.1971452400145407,0.19698127746946129,0.0037773669707979185,0.0,7.554733941595837e-07,-7.554733941595837e-07,0.9677591111994814,fast
2015-03-12,4748.0,0.001265288907633888,-0.5,0.2504046013645074,-0.19967684190921206,-0.1971452400145407,0.39412651748400196,-0.00024944568538321887,7.88253034968004e-05,-0.0003282709888800193,0.9674414239590503,fast
2015-03-13,4724.0,-0.005054759898904804,-0.5,0.23930168524632223,-0.20894127823852607,-0.19967684190921206,0.002531601894671359,0.0010093184932226393,5.063203789342719e-07,0.001008812172843705,0.9684173906440535,fast
2015-03-16,4650.0,-0.01566469093988143,-0.5,0.24323028373690014,-0.20556650772189422,-0.20894127823852607,0.009264436329314008,0.0032730005481902847,1.8528872658628015e-06,0.003271147660924422,0.9715852269262574,fast
2015-03-17,4662.0,0.002580645161290418,-0.5,0.24241900744200306,-0.20625445392091266,-0.20556650772189422,0.0033747705166318476,-0.0005304942134758757,6.749541033263695e-07,-0.0005311691675792021,0.9710691508100386,fast
2015-03-18,4616.0,-0.009867009867009835,-0.5,0.24357174094038936,-0.20527832911551416,-0.20625445392091266,0.0006879461990184355,0.0020351147319523704,1.375892398036871e-07,0.002034977142712567,0.9730452543359304,fast
2015-03-19,4738.0,0.026429809358752276,-0.5,0.2635906593353522,-0.18968805695192598,-0.20527832911551416,0.0009761248053984928,-0.005425467104006246,1.9522496107969857e-07,-0.005425662328967326,0.9677658393550994,fast
2015-03-20,4688.0,-0.010552975939214893,-0.5,0.25220453616436017,-0.19825178706308164,-0.18968805695192598,0.015590272163588187,0.0020017735009700993,3.1180544327176374e-06,0.0019986554465373815,0.9697000698208994,fast
2015-03-23,4730.0,0.008959044368600733,-0.5,0.25499875068874867,-0.19607939201643373,-0.19825178706308164,0.00856373011115566,-0.001776146556452533,1.712746022231132e-06,-0.0017778593024747641,0.9679760795311579,fast
2015-03-24,4730.0,0.0,-0.5,0.25509146180505754,-0.19600812840302084,-0.19607939201643373,0.0021723950466479014,-0.0,4.3447900932958027e-07,-4.3447900932958027e-07,0.9679756589658699,fast
2015-03-25,4716.0,-0.0029598308668076223,-0.5,0.25325992650758355,-0.19742562784998208,-0.19600812840302084,7.126361341289189e-05,0.0005801509085924529,1.4252722682578378e-08,0.0005801366558697703,0.9685372171276256,fast
2015-03-26,4752.0,0.007633587786259444,-0.5,0.25475192129064983,-0.1962693735406782,-0.19742562784998208,0.0014174994469612345,-0.0015070658614502255,2.834998893922469e-07,-0.0015073493613396178,0.9670772931719546,fast
2015-03-27,4688.0,-0.013468013468013518,-0.5,0.23170115365079058,-0.21579521384411285,-0.1962693735406782,0.0011562543093038835,0.00264335856620443,2.312508618607767e-07,0.0026431273153425692,0.969633401581585,fast
2015-03-30,4664.0,-0.005119453924914641,-0.5,0.2231937506938263,-0.22402060919971375,-0.21579521384411285,0.019525840303434655,0.0011047536544920378,3.905168060686931e-06,0.001100848486431351,0.9707008210441094,fast
2015-03-31,4644.0,-0.004288164665523175,-0.5,0.2219734825171143,-0.22525213116906867,-0.22402060919971375,0.008225395355600906,0.0009606372607191885,1.6450790711201812e-06,0.0009589921816480683,0.97163171554221,fast
2015-04-01,4650.0,0.0012919896640826156,-0.5,0.2188715563659525,-0.22844448511345242,-0.22525213116906867,0.001231521969354915,-0.0002910234252830183,2.4630439387098304e-07,-0.00029126972967688926,0.9713487086350785,fast
2015-04-02,4670.0,0.004301075268817289,-0.5,0.1664751730719709,-0.30034508495980894,-0.22844448511345242,0.0031923539443837468,-0.0009825569252191696,6.384707888767493e-07,-0.0009831953960080463,0.9703936830568302,fast
2015-04-03,4678.0,0.0017130620985010836,-0.5,0.15306039079214548,-0.32666844597241046,-0.30034508495980894,0.07190059984635652,-0.0005145097815157366,1.4380119969271304e-05,-0.0005288899014850079,0.9698804516373966,fast
2015-04-07,4746.0,0.014536126549807626,-1.0,0.16323867821116889,-0.6125999125687477,-0.32666844597241046,0.02632336101260152,-0.0047484938704839535,5.264672202520304e-06,-0.004753758542686474,0.9652698741550407,fast
2015-04-08,4714.0,-0.006742520016856268,-1.0,0.15614812846159093,-0.64041753804688,-0.6125999125687477,0.2859314665963372,0.004130467172819181,5.7186293319267446e-05,0.004073280879499914,0.9692016894769937,fast
2015-04-09,4656.0,-0.012303775986423404,-1.0,0.16188872207113802,-0.6177082549089334,-0.64041753804688,0.02781762547813227,0.007879553925905598,5.563525095626454e-06,0.007873990400809971,0.9768331742763844,fast
2015-04-10,4626.0,-0.006443298969072142,-1.0,0.16285259966666915,-0.6140522178011438,-0.6177082549089334,0.022709283137946512,0.003980078962042083,4.541856627589303e-06,0.0039755371054144934,0.98071661080652,fast
2015-04-13,4676.0,0.01080847384349326,-1.0,0.16760383901269238,-0.5966450445829415,-0.6140522178011438,0.0036560371077896114,-0.00663696733464269,7.312074215579223e-07,-0.006637698542064248,0.9742069095887914,fast
2015-04-14,4642.0,-0.007271171941830579,-1.0,0.15997790308721282,-0.6250863279879626,-0.5966450445829415,0.017407173218202288,0.00433830870740374,3.4814346436404575e-06,0.0043348272727600995,0.9784299282697883,fast
2015-04-15,4720.0,0.016803102111158985,0.0,0.1706740043908839,0.0,-0.6250863279879626,0.028441283405021056,-0.010503389397471152,5.6882566810042116e-06,-0.010509077654152156,0.9681475321744545,fast
2015-04-16,4762.0,0.008898305084745761,0.0,0.1682854456849844,0.0,0.0,0.6250863279879626,0.0,0.00012501726559759253,-0.00012501726559759253,0.968026497017287,fast
2015-04-17,4742.0,-0.004199916001680015,0.0,0.1413370101283368,0.0,0.0,0.0,-0.0,0.0,-0.0,0.968026497017287,fast
2015-04-20,4846.0,0.02193167439898769,0.0,0.15527428818390504,0.0,0.0,0.0,0.0,0.0,0.0,0.968026497017287,fast
2015-04-21,4918.0,0.014857614527445273,1.0,0.16026126529286155,0.6239810962259653,0.0,0.0,0.0,0.0,0.0,0.968026497017287,fast
2015-04-22,4896.0,-0.004473363155754417,1.0,0.1617807459790562,0.6181205272285356,0.6239810962259653,0.6239810962259653,-0.0027912940457444847,0.00012479621924519306,-0.002916090264989678,0.9652036443730829,fast
2015-04-23,4880.0,-0.0032679738562091387,0.0,0.1619040161346048,0.0,0.6181205272285356,0.005860568997429705,-0.0020200017229690635,1.172113799485941e-06,-0.0020211738367685497,0.9632528000199223,fast
2015-04-24,4868.0,-0.0024590163934425924,0.0,0.16100883451585316,0.0,0.0,0.6181205272285356,-0.0,0.00012362410544570712,-0.00012362410544570712,0.9631337187542017,fast
2015-04-27,4908.0,0.008216926869350827,1.0,0.15290420092455695,0.6540042680013748,0.0,0.0,0.0,0.0,0.0,0.9631337187542017,fast
2015-04-28,4868.0,-0.008149959250203787,1.0,0.15522571567266813,0.6442231531460597,0.6540042680013748,0.6540042680013748,-0.005330108133670561,0.00013080085360027494,-0.005460908987270836,0.9578741331735133,fast
2015-04-29,4852.0,-0.0032867707477403085,1.0,0.1547114436116697,0.6463645976376704,0.6442231531460597,0.009781114855315076,-0.002117413814777494,1.9562229710630154e-06,-0.002119370037748557,0.955844043435731,fast
2015-04-30,4878.0,0.005358615004122047,1.0,0.155054670409158,0.6449338142225589,0.6463645976376704,0.002141444491610689,0.0034636190310345307,4.282888983221378e-07,0.0034631907421362085,0.9591543136778838,fast
2015-05-04,4980.0,0.02091020910209096,1.0,0.16833650898582023,0.5940481990655009,0.6449338142225589,0.0014307834151114918,0.013485700912402792,2.8615668302229835e-07,0.01348541475571977,0.9720889074125678,fast
2015-05-05,5050.0,0.014056224899598346,1.0,0.17247165279808715,0.5798054252838301,0.5940481990655009,0.05088561515705803,0.008350075087266049,1.0177123031411606e-05,0.008339897964234637,0.9801960297125529,fast
2015-05-06,5162.0,0.022178217821782198,1.0,0.18066733013695763,0.5535035023996506,0.5798054252838301,0.014242773781670826,0.012859051016195847,2.848554756334165e-06,0.012856202461439512,0.9927976283224368,fast
2015-05-07,5108.0,-0.010461061604029487,1.0,0.18412301350606353,0.5431151603257178,0.5535035023996506,0.02630192288417943,-0.005790234236648828,5.260384576835886e-06,-0.005795494621225664,0.9870438750075285,fast
2015-05-08,5008.0,-0.019577133907595967,1.0,0.19424173166100456,0.5148224284497342,0.5431151603257178,0.0103883420739328,-0.01063263822094203,2.07766841478656e-06,-0.010634715889356817,0.9765469438264937,fast
2015-05-11,5094.0,0.017172523961661357,1.0,0.19593193866742842,0.5103813124093991,0.5148224284497342,0.02829273187598358,0.00884080048855375,5.658546375196716e-06,0.008835141942178553,0.9851748746884015,fast
2015-05-12,5092.0,-0.00039261876717711086,1.0,0.19548735386676871,0.511542041068055,0.5103813124093991,0.004441116040335147,-0.00020038528166841415,8.882232080670294e-07,-0.0002012735048764812,0.9849765850884566,fast
2015-05-13,5116.0,0.00471327572662994,1.0,0.19061235566325951,0.5246249628049425,0.511542041068055,0.0011607286586559074,0.0024110386853167993,2.3214573173118147e-07,0.002410806539585068,0.9873511730811262,fast
2015-05-14,5112.0,-0.0007818608287725182,1.0,0.18626953544456065,0.5368564417221247,0.5246249628049425,0.01308292173688752,-0.0004101837082134239,2.616584347377504e-06,-0.0004128002925608014,0.986943594228018,fast
2015-05-15,5138.0,0.005086071987480345,1.0,0.18544650985502242,0.5392390510782736,0.5368564417221247,0.012231478917182126,0.0027304905095412724,2.446295783436425e-06,0.002728044213757836,0.9896360199895571,fast
2015-05-18,5100.0,-0.007395873880887471,1.0,0.1876256478314262,0.5329761743972542,0.5392390510782736,0.002382609356148979,-0.003988144013424349,4.7652187122979585e-07,-0.003988620535295579,0.9856887374377585,fast
2015-05-19,5026.0,-0.014509803921568643,1.0,0.18526614612648395,0.539764021062588,0.5329761743972542,0.006262876681019436,-0.007733379785371932,1.2525753362038872e-06,-0.007734632360708136,0.9780647974315869,fast
2015-05-20,4908.0,-0.02347791484281736,-1.0,0.19913212144775042,-0.5021791525795534,0.539764021062588,0.00678784666533383,-0.012672533721724118,1.357569333066766e-06,-0.012673891291057185,0.965668910513329,fast
2015-05-21,4918.0,0.00203748981255103,0.0,0.19854424046041816,0.0,-0.5021791525795534,1.0419431736421414,-0.0010231849074563493,0.0002083886347284283,-0.0012315735421847777,0.9644796182326305,fast
2015-05-22,4938.0,0.004066693777958541,0.0,0.1985038210715512,0.0,0.0,0.5021791525795534,0.0,0.00010043583051591068,-0.00010043583051591068,0.9643827499211577,fast
2015-05-25,4918.0,-0.004050222762251976,0.0,0.1989159104968201,0.0,0.0,0.0,-0.0,0.0,-0.0,0.9643827499211577,fast
2015-05-26,5058.0,0.028466856445709565,0.0,0.22098297809788126,0.0,0.0,0.0,0.0,0.0,0.0,0.9643827499211577,fast
2015-05-27,5084.0,0.0051403716884144135,0.0,0.21822561522526404,0.0,0.0,0.0,0.0,0.0,0.0,0.9643827499211577,fast
2015-05-28,5148.0,0.01258851298190411,1.0,0.22013857314698174,0.4542593266162045,0.0,0.0,0.0,0.0,0.0,0.9643827499211577,fast
2015-05-29,5116.0,-0.006216006216006265,0.0,0.22235600230184935,0.0,0.4542593266162045,0.4542593266162045,-0.002823678797925147,9.085186532324089e-05,-0.002914530663248388,0.9615720268254047,fast
2015-06-01,5184.0,0.013291634089132032,1.0,0.21551903182685445,0.4639961452700793,0.0,0.4542593266162045,0.0,9.085186532324089e-05,-9.085186532324089e-05,0.961484666213125,fast
2015-06-02,5232.0,0.0092592592592593,1.0,0.21264195094002336,0.4702740901215935,0.4639961452700793,0.4639961452700793,0.004296260604352605,9.279922905401586e-05,0.004203461375298589,0.9655262298704937,fast
2015-06-03,5138.0,-0.017966360856269126,0.0,0.2094819730063346,0.0,0.4702740901215935,0.006277944851514172,-0.008449114004478177,1.2555889703028345e-06,-0.00845036959344848,0.9573671763759192,fast
2015-06-04,5334.0,0.038147138964577554,1.0,0.245680256398078,0.4070331147732485,0.0,0.4702740901215935,0.0,9.40548180243187e-05,-9.40548180243187e-05,0.9572771313803627,fast
2015-06-05,5372.0,0.007124109486314145,1.0,0.23207945515749337,0.43088691298477144,0.4070331147732485,0.4070331147732485,0.002899748474200094,8.14066229546497e-05,0.002818341851245444,0.9599750655829723,fast
2015-06-08,5352.0,-0.0037230081906179935,1.0,0.22770097259089814,0.4391724763497883,0.43088691298477144,0.023853798211522947,-0.0016041955062724067,4.77075964230459e-06,-0.0016089662659147113,0.9584304980863301,fast
2015-06-09,5258.0,-0.017563527653213784,1.0,0.23856301286217346,0.41917646327586267,0.4391724763497883,0.008285563365016846,-0.007713417932899883,1.6571126730033692e-06,-0.007715075045572887,0.9510361348676283,fast
2015-06-10,5252.0,-0.0011411182959299992,1.0,0.2384912019604952,0.4193026794194466,0.41917646327586267,0.019996013073925623,-0.0004783299314673163,3.999202614785124e-06,-0.0004823291340821014,0.9505774224322168,fast
2015-06-11,5256.0,0.0007616146230007281,1.0,0.23836517442848768,0.4195243715436341,0.4193026794194466,0.00012621614358393485,0.000319347052109237,2.524322871678697e-08,0.0003193218088805202,0.9508809625342289,fast
2015-06-12,5132.0,-0.023592085235920823,0.0,0.2538696974480604,0.0,0.4195243715436341,0.00022169212418748918,-0.009897454732003532,4.433842483749784e-08,-0.00989749907042837,0.9414696190914584,fast
2015-06-15,5132.0,0.0,1.0,0.25234069989675034,0.3962896197122255,0.0,0.4195243715436341,0.0,8.390487430872682e-05,-8.390487430872682e-05,0.941390625201403,fast
2015-06-16,5204.0,0.014029618082618933,1.0,0.2502533617163459,0.3995950316677335,0.3962896197122255,0.3962896197122255,0.005559792014668819,7.92579239424451e-05,0.005480534090726374,0.9465499486155097,fast
2015-06-17,5190.0,-0.0026902382782475476,1.0,0.23259444040873442,0.42993289015967723,0.3995950316677335,0.003305411955508042,-0.0010750058499900776,6.610823911016084e-07,-0.0010756669323811793,0.9455317761359369,fast
2015-06-18,5086.0,-0.02003853564547209,1.0,0.2464650487815342,0.4057370426126411,0.42993289015967723,0.030337858491943703,-0.008615225544625528,6.0675716983887405e-06,-0.008621293116323916,0.9373800695430706,fast
2015-06-19,5114.0,0.005505308690523014,1.0,0.24669373309562087,0.4053609256512367,0.4057370426126411,0.02419584754703613,0.0022337076667624796,4.839169509407226e-06,0.0022288684972530722,0.9394693664500281,fast
2015-06-23,5088.0,-0.005084082909659782,1.0,0.24704965774579635,0.4047769218239346,0.4053609256512367,0.00037611696140438244,-0.002060888554347322,7.522339228087649e-08,-0.0020609637777396026,0.9375331541154787,fast
2015-06-24,5140.0,0.010220125786163603,1.0,0.2287544792550494,0.4371499099193821,0.4047769218239346,0.0005840038273021153,0.004136871056376723,1.1680076546042306e-07,0.0041367542556112625,0.9414114983805425,fast
2015-06-25,5152.0,0.0023346303501945442,1.0,0.22828141340718477,0.43805581237413466,0.4371499099193821,0.032372988095447475,0.0010205834472826005,6.474597619089495e-06,0.001014108849663511,0.9423661921122253,fast
2015-06-26,5122.0,-0.005822981366459645,0.0,0.22496182243159932,0.0,0.43805581237413466,0.0009059024547525829,-0.0025507908329239284,1.811804909505166e-07,-0.002550972013414879,0.9399622423297586,fast
2015-06-29,5106.0,-0.0031237797735259587,0.0,0.22412364732013199,0.0,0.0,0.43805581237413466,-0.0,8.761116247482693e-05,-8.761116247482693e-05,0.9398798911450257,fast
2015-06-30,5014.0,-0.018018018018018056,0.0,0.22702647212284383,0.0,0.0,0.0,-0.0,0.0,-0.0,0.9398798911450257,fast
2015-07-01,5134.0,0.023932987634623037,0.0,0.24180334650906848,0.0,0.0,0.0,0.0,0.0,0.0,0.9398798911450257,fast
2015-07-02,5114.0,-0.0038955979742890667,0.0,0.23360101960040267,0.0,0.0,0.0,-0.0,0.0,-0.0,0.9398798911450257,fast
2015-07-03,5120.0,0.001173249902229223,0.0,0.18507071697171557,0.0,0.0,0.0,0.0,0.0,0.0,0.9398798911450257,fast
2015-07-06,4990.0,-0.025390625,0.0,0.19929687139527608,0.0,0.0,0.0,-0.0,0.0,-0.0,0.9398798911450257,fast
2015-07-07,4944.0,-0.00921843687374746,0.0,0.20029171756280637,0.0,0.0,0.0,-0.0,0.0,-0.0,0.9398798911450257,fast
2015-07-08,4774.0,-0.03438511326860838,0.0,0.22313101993833398,0.0,0.0,0.0,-0.0,0.0,-0.0,0.9398798911450257,fast
2015-07-09,4792.0,0.003770423125261768,0.0,0.2248509738611266,0.0,0.0,0.0,0.0,0.0,0.0,0.9398798911450257,fast
2015-07-10,4912.0,0.025041736227044975,0.0,0.2477088768016617,0.0,0.0,0.0,0.0,0.0,0.0,0.9398798911450257,fast
2015-07-13,4872.0,-0.008143322475570036,0.0,0.23671892115141918,0.0,0.0,0.0,-0.0,0.0,-0.0,0.9398798911450257,fast
2015-07-14,4934.0,0.012725779967159179,0.0,0.24272813979497793,0.0,0.0,0.0,0.0,0.0,0.0,0.9398798911450257,fast
2015-07-15,4912.0,-0.0044588569112281595,0.0,0.23544465287690602,0.0,0.0,0.0,-0.0,0.0,-0.0,0.9398798911450257,fast
2015-07-16,4862.0,-0.01017915309446249,-1.0,0.23690368032486364,-0.4221124799026803,0.0,0.0,-0.0,0.0,-0.0,0.9398798911450257,fast
2015-07-17,4852.0,-0.002056766762649098,-1.0,0.22834867735906017,-0.4379267756508961,-0.4221124799026803,0.4221124799026803,0.0008681869187632182,8.442249598053606e-05,0.0007837644227826822,0.9406165355653939,fast
2015-07-20,4890.0,0.007831821929101368,0.0,0.22954335422439123,0.0,-0.4379267756508961,0.0158142957482158,-0.003429764524883343,3.1628591496431603e-06,-0.003432927384032986,0.9373874673025773,fast
2015-07-21,4966.0,0.015541922290388532,0.0,0.23756749827234463,0.0,0.0,0.4379267756508961,0.0,8.758535513017922e-05,-8.758535513017922e-05,0.937305365888359,fast
2015-07-22,4952.0,-0.002819170358437373,0.0,0.23380136514550506,0.0,0.0,0.0,-0.0,0.0,-0.0,0.937305365888359,fast
2015-07-23,4878.0,-0.014943457189014575,0.0,0.23780002400658423,0.0,0.0,0.0,-0.0,0.0,-0.0,0.937305365888359,fast
2015-07-24,4860.0,-0.0036900369003689537,0.0,0.23753959292676,0.0,0.0,0.0,-0.0,0.0,-0.0,0.937305365888359,fast
2015-07-27,4756.0,-0.02139917695473248,-1.0,0.24683668820297724,-0.4051261614633584,0.0,0.0,-0.0,0.0,-0.0,0.937305365888359,fast
2015-07-28,4746.0,-0.002102607232968845,-1.0,0.24075045062143746,-0.4153678622070067,-0.4051261614633584,0.4051261614633584,0.0008518211973577615,8.102523229267167e-05,0.0007707959650650898,0.9380278370824197,fast
2015-07-29,4774.0,0.005899705014749346,-1.0,0.22214898382134934,-0.4501483566560867,-0.4153678622070067,0.01024170074364833,-0.0024505478596283927,2.048340148729666e-06,-0.0024525961997771224,0.9357272335739062,fast
2015-07-30,4748.0,-0.005446166736489344,-1.0,0.22225053702868827,-0.4499426698217243,-0.4501483566560867,0.03478049444907999,0.002451583006505721,6.956098889815998e-06,0.0024446269076159053,0.93801473754729,fast
2015-07-31,4752.0,0.0008424599831506896,-1.0,0.22215914897057384,-0.4501277595965473,-0.4499426698217243,0.0002056868343623952,-0.00037905869403678615,4.1137366872479045e-08,-0.00037909983140365863,0.9376591363184318,fast
2015-08-03,4644.0,-0.022727272727272707,-1.0,0.21887582350952675,-0.4568800628437038,-0.4501277595965473,0.0001850897748230107,0.010230176354466975,3.701795496460214e-08,0.01023013933651201,0.947251519933123,fast
2015-08-04,4642.0,-0.00043066322136087187,-1.0,0.21804969356633302,-0.45861105495926296,-0.4568800628437038,0.006752303247156477,0.00019676143963982706,1.3504606494312953e-06,0.00019541097899039578,0.9474366232799831,fast
2015-08-05,4644.0,0.0004308487720809939,-1.0,0.18408007858659803,-0.5432418367474584,-0.45861105495926296,0.00173099211555916,-0.00019759200989196766,3.46198423111832e-07,-0.0001979382083150795,0.947249089372279,fast
2015-08-06,4560.0,-0.018087855297157618,-1.0,0.1922409515220316,-0.5201805297376485,-0.5432418367474584,0.08463078178819544,0.00982607973445015,1.692615635763909e-05,0.00980915357809251,0.9565408011666399,fast
2015-08-07,4572.0,0.002631578947368318,-1.0,0.164214645999529,-0.6089590815199688,-0.5201805297376485,0.023061307009809906,-0.0013688961308884952,4.612261401961981e-06,-0.0013735083922904571,0.9552269843486693,fast
2015-08-10,4566.0,-0.001312335958005284,-1.0,0.16345727277033867,-0.6117806709065945,-0.6089590815199688,0.0887785517823203,0.0007991588996325261,1.7755710356464062e-05,0.0007814031892760621,0.9559734017607219,fast
2015-08-11,4642.0,0.01664476565922035,-1.0,0.16901502393030654,-0.5916633780511434,-0.6117806709065945,0.002821589386625689,-0.01018294590208087,5.643178773251378e-07,-0.010183510219958196,0.9462382368538833,fast
